t,n,p,q,r
5.418132451158435,0.48145952555535354,0.27968785799095347,0.7292789239952494,0.6448234672732329
5.441188333929322,0.478231527258717,0.2826533972949071,0.7281819150300923,0.6427070432249338
5.464244216700209,0.4749969592633856,0.2856358443299439,0.727071736660484,0.6405763169515621
5.487300099471096,0.47175618469521946,0.2886348969891814,0.7259483750032492,0.6384313899783666
5.510355982241983,0.4685095704474053,0.29165024175082854,0.7248118176774292,0.6362723672108181
5.53341186501287,0.4652574870714632,0.2946815535765837,0.7236620538284025,0.6340993569388789
5.556467747783757,0.46200030866497743,0.29772849581523586,0.7224990741517413,0.6319124708397971
5.579523630554644,0.4587384127560795,0.30079072011169383,0.7213228709167883,0.6297118239794044
5.602579513325531,0.4554721801847067,0.3038678663216738,0.7201334379899377,0.6274975348118949
5.625635396096418,0.45220199498066854,0.3069595624322738,0.7189307708576053,0.6252697251780623
5.648691278867305,0.4489282442385541,0.31006542448866453,0.7177148666488706,0.6230285203019758
5.671747161638192,0.4456513179895174,0.31318505652712547,0.7164857241577768,0.620774048786073
5.6948030444090785,0.4423716090699818,0.3163180505146554,0.7152433438652697,0.6185064426046523
5.717858927179965,0.43908951298730686,0.31946398629538536,0.713987727960763,0.6162258370957434
5.740914809950852,0.43580542778246634,0.3226224315440212,0.7127188803633118,0.6139323709513415
5.763970692721739,0.43251975388978875,0.32579294172654094,0.7114368067423774,0.6116261862059837
5.787026575492627,0.42923289399381487,0.32897506006837113,0.71014151453817,0.609307428223657
5.810082458263514,0.4259452528833341,0.33216831753026327,0.7088330129815509,0.606976245683017
5.833138341034401,0.4226572373026593,0.335372232792091,0.7075113131134786,0.6046327905609079
5.8561942238052875,0.4193692558002108,0.33858631224478186,0.7061764278039838,0.6022772181141675
5.879250106576174,0.41608171857447934,0.34181004999059883,0.7048283717706557,0.5999096868597071
5.902305989347061,0.41279503731744344,0.34504292785197954,0.7034671615966251,0.597530358552854
5.925361872117948,0.4095096250555216,0.34828441538913885,0.7020928157480274,0.5951393981639468
5.948417754888835,0.40622589598814285,0.3515339699266353,0.70070535459093,0.5927369738531765
5.971473637659722,0.40294426532402383,0.35479103658909755,0.6993048004077086,0.5903232569436629
5.994529520430609,0.39966514911524537,0.3580550483462998,0.697891177412857,0.587898421892764
6.017585403201496,0.39638896408922525,0.36132542606777357,0.696464511768214,0.5854626462616087
6.0406412859723835,0.3931161274786879,0.36460157858713077,0.6950248315975932,0.5830161106828544
6.06369716874327,0.3898470568497377,0.3678829027762725,0.6935721670007999,0.5805589988266632
6.086753051514157,0.38658216992814404,0.37116878362964767,0.6921065500670203,0.5780914973648973
