index,real,imag,modulus
1,1.000000000000018,0.0,1.000000000000018
2,0.28139649160861485,0.0,0.28139649160861485
3,4.2945473689770746e-14,0.0,4.2945473689770746e-14
4,5.224503487668964e-15,0.0,5.224503487668964e-15
