time,N,P,Q,R
262.7,3.4336167382736864,0.9820861036805071,2.3424992029283906,2.759478195560226
262.72,3.437277478802522,0.9817393559385674,2.3440019943547785,2.7619073106731173
262.74,3.4409445473154956,0.9813927601530846,2.3455081225264953,2.7643408630396356
262.76,3.444617954559571,0.9810463163150656,2.3470175914104976,2.7667788594734946
262.78000000000003,3.4482977113025943,0.9807000244155427,2.348530404983998,2.769221306802581
262.8,3.4519838283333,0.980353884445577,2.3500465672344664,2.7716682118689566
262.82,3.4556763164614117,0.9800078963962521,2.3515660821596676,2.7741195815289235
262.84000000000003,3.459375186517649,0.9796620602586774,2.3530889537676654,2.776575422653029
262.86,3.4630804493537317,0.9793163760239915,2.3546151860768223,2.779035742126067
262.88,3.466792115842483,0.9789708436833559,2.35614478311584,2.781500546847148
262.9,3.470510196877824,0.9786254632279595,2.357677748923757,2.78396984372969
262.92,3.4742347033748318,0.9782802346490167,2.3592140875499705,2.7864436397014627
262.94,3.477965646269738,0.9779351579377713,2.360753803054234,2.7889219417045794
262.96,3.4817030365200266,0.9775902330854909,2.3622968995066986,2.791404756695567
262.98,3.4854468851044436,0.9772454600834698,2.3638433809879125,2.7938920916453673
263.0,3.489197203023001,0.9769008389230325,2.365393251588824,2.7963839535393418
263.02,3.49295400129708,0.9765563695955275,2.366946515410822,2.7988803493773378
263.04,3.4967172909694364,0.9762120520923305,2.3685031765657363,2.8013812861736933
263.06,3.500487083104208,0.9758678864048479,2.3700632391758405,2.803886770957239
263.08,3.5042633887870167,0.9755238725245102,2.371626707373892,2.8063968107713664
263.1,3.508046219124974,0.9751800104427761,2.3731935853031336,2.8089114126740324
263.12,3.511835585246689,0.9748363001511348,2.3747638771172963,2.811430583737762
263.14,3.5156314983023695,0.9744927416411003,2.3763375869806382,2.813954331049714
263.16,3.51943396946383,0.9741493349042154,2.3779147190679475,2.816482661711689
263.18,3.523243009924497,0.9738060799320535,2.379495277564544,2.81901558284013
263.2,3.527058630899514,0.9734629767162136,2.3810792666663207,2.821553101566191
263.22,3.530880843625746,0.9731200252483235,2.382666690579744,2.824095225035741
263.24,3.5347096593617864,0.9727772255200423,2.384257553521857,2.8266419604093675
263.26,3.5385450893880623,0.9724345775230552,2.38585185972032,2.8291933148624455
263.28000000000003,3.5423871450068396,0.9720920812490763,2.387449613413413,2.8317492955851407
263.3,3.54623583754223,0.9717497366898518,2.3890508188500363,2.8343099097824136
263.32,3.5500911783402955,0.971407543837154,2.390655480289754,2.8368751646740877
263.34000000000003,3.5539531787690546,0.9710655026827849,2.392263602002793,2.8394450674948537
263.36,3.557821850218489,0.9707236132185789,2.3938751882700484,2.842019625494274
263.38,3.561697204100649,0.9703818754363971,2.395490243383122,2.84459884593685
263.4,3.565579251849648,0.9700402893281312,2.3971087716443225,2.8471827361020203
263.42,3.569468004921725,0.9696988548857024,2.398730777366687,2.8497713032842014
263.44,3.5733634747952396,0.9693575721010643,2.400356264873981,2.852364554792782
263.46,3.577265672970778,0.9690164409661984,2.401985238500738,2.8549624979521946
263.48,3.581174610971159,0.9686754614731162,2.4036177025922645,2.8575651401019186
263.5,3.5850903003414407,0.968334633613863,2.4052536615046387,2.8601724885964845
263.52,3.589012752649028,0.9679939573805113,2.4068931196047556,2.862784550805544
263.54,3.5929419794836766,0.967653432765165,2.4085360812703276,2.8654013341138724
263.56,3.5968779924575016,0.9673130597599617,2.410182550889886,2.868022845921376
263.58,3.6008208032050844,0.966972838357067,2.4118325328628254,2.870649093643158
263.6,3.6047704233834774,0.966632768548678,2.4134860315994042,2.8732800847095263
263.62,3.608726864672213,0.9662928503270258,2.4151430515207473,2.875915826565996
263.64,3.612690138773408,0.9659530836843705,2.416803597058889,2.878556326673359
263.66,3.6166602574117737,0.9656134686130036,2.418467672656775,2.8812015925076904
263.68,3.620637232334619,0.9652740051052514,2.420135282768264,2.8838516315603497
263.7,3.6246210753119614,0.9649346931534692,2.421806431858172,2.8865064513380547
263.72,3.628611798136531,0.9645955327500445,2.4234811244022736,2.889166059362884
263.74,3.6326094126237787,0.9642565238873999,2.4251593648873038,2.89183046317228
263.76,3.6366139306119836,0.9639176665579874,2.426841157811002,2.8944996703191244
263.78000000000003,3.6406253639622608,0.9635789607542916,2.428526507682115,2.897173688371738
263.8,3.6446437245585668,0.9632404064688327,2.430215419020397,2.899852524913886
263.82,3.648669024307809,0.9629020036941607,2.4319078963566554,2.9025361875448503
263.84000000000003,3.6527012751398527,0.9625637524228586,2.4336039442327517,2.9052246838794353
263.86,3.6567404890075266,0.9622256526475454,2.4353035672016037,2.9079180215479687
263.88,3.6607866778867337,0.9618877043608707,2.437006769827231,2.910616208196376
263.9,3.6648398537764453,0.9615499075555178,2.438713556684751,2.913319251486176
263.92,3.668900028698766,0.9612122622242033,2.440423932360405,2.916027159094524
263.94,3.672967214698928,0.9608747683596798,2.4421379014515545,2.9187399387142077
263.96,3.677041423845401,0.960537425954731,2.4438554685667286,2.9214575980537196
263.98,3.681122668229901,0.9602002350021748,2.445576638325624,2.924180144837262
264.0,3.685210959967394,0.9598631954948657,2.4473014153591066,2.926907586804751
264.02,3.6893063111962094,0.9595263074256897,2.449029804309258,2.929639931711889
264.04,3.693408734078045,0.9591895707875672,2.4507618098293777,2.93237718733017
264.06,3.697518240797973,0.9588529855734559,2.4524974365839833,2.935119361446883
264.08,3.7016348435645545,0.9585165517763454,2.454236689248858,2.9378664618651857
264.1,3.705758554609843,0.9581802693892603,2.4559795725110516,2.9406184964041095
264.12,3.709889386189392,0.9578441384052624,2.4577260910688827,2.943375472898563
264.14,3.7140273505823678,0.9575081588174463,2.4594762496319844,2.9461373991994058
264.16,3.718172460091555,0.9571723306189418,2.4612300529213074,2.9489042831734533
264.18,3.722324727043364,0.9568366538029165,2.46298750566912,2.9516761327034815
264.2,3.726484163787943,0.9565011283625711,2.464748612619056,2.9544529556883
264.22,3.7306507826991844,0.9561657542911417,2.4665133785261166,2.957234760042757
264.24,3.734824596174732,0.9558305315819033,2.468281808156671,2.960021553697744
264.26,3.739005616636094,0.9554954602281638,2.4700539062885056,2.9628133446002707
264.28000000000003,3.743193856528649,0.9551605402232672,2.471829677710823,2.9656101407134683
264.3,3.747389328321655,0.9548257715605968,2.473609127224246,2.9684119500165944
264.32,3.7515920445083584,0.954491154233569,2.475392259640864,2.9712187805051085
264.34000000000003,3.7558020176060056,0.9541566882356372,2.4771790797842357,2.974030640190676
264.36,3.760019260155847,0.9538223735602939,2.4789695924893893,2.976847537101173
264.38,3.764243784723251,0.9534882102010659,2.4807638026028713,2.9796694792807616
264.4,3.7684756038977003,0.9531541981515177,2.4825617149827437,2.982496474789886
264.42,3.7727147302928574,0.95282033740525,2.4843633344986102,2.985328531705317
264.44,3.7769611765465596,0.9524866279559036,2.4861686660316136,2.988165658120149
264.46,3.7812149553209333,0.9521530697971538,2.4879777144744843,2.991007862143875
264.48,3.7854760793024016,0.9518196629227134,2.489790484731541,2.9938551519023924
264.5,3.7897445612016902,0.9514864073263357,2.4916069817186934,2.9967075355380057
264.52,3.7940204137539437,0.9511533030018091,2.4934272103634916,2.999565021209505
