key,label,normalized_time,n,p,q,r
theta_1,$1-n$,1.6066666666666776,0.322937726850757,0.21938442525931948,0.29622137487649464,0.2962321964295463
theta_1,$1-n$,1.6083333333333354,0.3244373079574339,0.21766006741171937,0.2962321602235963,0.29699100115734256
theta_1,$1-n$,1.609999999999993,0.3259560066504385,0.2159494408236192,0.2962639057415899,0.297770543505079
theta_1,$1-n$,1.6116666666666506,0.3274937304697523,0.21425260864666384,0.2963166046441876,0.29857077742410393
theta_1,$1-n$,1.6133333333333082,0.32905038427882294,0.21256962941158034,0.296390249042408,0.2993916555459421
theta_1,$1-n$,1.614999999999966,0.3306258702078173,0.21090055712520434,0.2964848299364937,0.30023312914448913
theta_1,$1-n$,1.616666666666702,0.3322200875978222,0.20924544136701462,0.29660033720837686,0.3010951480973058
theta_1,$1-n$,1.6183333333333596,0.33383293294564004,0.20760432738569728,0.296736759614135,0.30197766084597677
theta_1,$1-n$,1.6200000000000172,0.3354642998504027,0.20597725619463045,0.29689408477599294,0.3028806143563516
theta_1,$1-n$,1.6216666666666748,0.3371140789606033,0.20436426466790097,0.2970722991732386,0.30380395407806726
theta_1,$1-n$,1.6233333333333326,0.33878215792276534,0.2027653856357405,0.2972713881316044,0.30474762390416527
theta_1,$1-n$,1.6249999999999902,0.3404684213313994,0.2011806479799054,0.2974913358105591,0.305711566130772
theta_1,$1-n$,1.6266666666666478,0.34217275068041925,0.19961007672897774,0.2977321251879886,0.30669572141708973
theta_1,$1-n$,1.6283333333333054,0.3438950243161077,0.1980536931536145,0.2979937380418807,0.3077000287458646
theta_1,$1-n$,1.6299999999999633,0.34563511739059716,0.19651151485791546,0.29827615494706805,0.30872442537878436
theta_1,$1-n$,1.6316666666666992,0.34739290181750965,0.19498355587196697,0.29857935526233315,0.3097688468146441
theta_1,$1-n$,1.6333333333333568,0.34916824622938886,0.19346982674617755,0.29890331710714374,0.3108332267501118
theta_1,$1-n$,1.6350000000000144,0.3509610159369906,0.19197033464196034,0.29924801734821577,0.31191749703775945
theta_1,$1-n$,1.636666666666672,0.3527710728897253,0.19048508342325757,0.29961343158115766,0.3130215876449118
theta_1,$1-n$,1.6383333333333299,0.3545982756382211,0.18901407374667803,0.29999953411285935,0.31414542661239614
theta_1,$1-n$,1.6399999999999875,0.3564424792986063,0.18755730315074962,0.300406297944039,0.31528894001311514
theta_1,$1-n$,1.641666666666645,0.3583035355186847,0.1861147661442839,0.30083369475145755,0.3164520519107054
theta_1,$1-n$,1.643333333333303,0.36018129244609626,0.18468645429392253,0.30128169486929735,0.31763468431849734
theta_1,$1-n$,1.6450000000000387,0.36207559469864353,0.18327235631086833,0.3017502672692238,0.3188367571590462
theta_1,$1-n$,1.6466666666666965,0.3639862833363404,0.18187245813726877,0.3022393795384919,0.32005818822411025
theta_1,$1-n$,1.648333333333354,0.3659131958366122,0.1804867430313254,0.30274899785592735,0.32129889313613824
theta_1,$1-n$,1.6500000000000117,0.3678561660709301,0.1791151916524487,0.30327908696526834,0.3225587853102147
theta_1,$1-n$,1.6516666666666695,0.3698150242829645,0.17775778214179494,0.303829610165772,0.3238377759111644
theta_1,$1-n$,1.653333333333327,0.37178959706988307,0.1764144902045617,0.30440052928774897,0.3251357738158245
theta_1,$1-n$,1.6549999999999847,0.37377970736627175,0.1750852891919584,0.3049918046642222,0.32645268557686974
theta_1,$1-n$,1.6566666666666423,0.37578517442993153,0.17377015018071634,0.30560339510940554,0.3277884153850512
theta_1,$1-n$,1.6583333333333001,0.3778058138303108,0.17246904205209854,0.30623525789379796,0.32914286503306095
theta_1,$1-n$,1.6600000000000361,0.37984143743944,0.1711819315695749,0.30688734872011714,0.33051593387979605
theta_1,$1-n$,1.6616666666666937,0.3818918534248597,0.1699087834555925,0.30755962169945306,0.33190751881483777
theta_1,$1-n$,1.6633333333333513,0.38395686624604525,0.16864956046660273,0.30825202932767165,0.3333175142243218
theta_1,$1-n$,1.665000000000009,0.38603627665248025,0.16740422346762296,0.30896452246102213,0.33474581195711456
theta_1,$1-n$,1.6666666666666667,0.38812988168487855,0.1661727315054914,0.30969705029097183,0.33619230129246663
theta_1,$1-n$,1.6683333333333243,0.390237474679048,0.16495504188124685,0.31044956031765436,0.3376568689089631
theta_1,$1-n$,1.669999999999982,0.3923588452725576,0.16375111022164102,0.3112219983215278,0.3391393988550412
theta_1,$1-n$,1.6716666666666398,0.3944937794142192,0.16256089054972153,0.3120143083336032,0.3406397725210063
theta_1,$1-n$,1.6733333333332974,0.3966420593751177,0.16138433535149824,0.31282643262255294,0.3421578686063564
theta_1,$1-n$,1.6750000000000334,0.3988034637636757,0.16022139564423962,0.3136583116643993,0.3436935630943346
theta_1,$1-n$,1.676666666666691,0.40097776754294145,0.15907202104368087,0.3145098841135621,0.345246729226647
theta_1,$1-n$,1.6783333333333486,0.40316474205133845,0.15793615982880516,0.3153810867784991,0.3468172374788282
theta_1,$1-n$,1.6800000000000062,0.40536415502534595,0.15681375900634967,0.3162718545950436,0.34840495553682344
theta_1,$1-n$,1.681666666666664,0.4075757706254471,0.15570476437376773,0.3171821206008608,0.35000974827493353
theta_1,$1-n$,1.6833333333333216,0.40979934946475943,0.1546091205810303,0.31811181591047233,0.3516314777348645
theta_1,$1-n$,1.6849999999999792,0.41203464864047107,0.15352677119126618,0.3190608696905711,0.353270003106128
theta_1,$1-n$,1.686666666666637,0.4142814217681052,0.15245765874029585,0.3200292091353111,0.3549251807079669
theta_1,$1-n$,1.6883333333332946,0.4165394190186344,0.1514017247951132,0.32101675944125313,0.35659686397297885
theta_1,$1-n$,1.6900000000000306,0.41880838715857466,0.15035891001132093,0.32202344378170045,0.35828490343269237
theta_1,$1-n$,1.6916666666666882,0.4210880695924403,0.14932915418986667,0.32304918327981963,0.3599891467047919
theta_1,$1-n$,1.6933333333333458,0.4233782064091072,0.14831239633225674,0.32409389698197993,0.3617094384829489
theta_1,$1-n$,1.6950000000000036,0.42567853442887565,0.14730857469324138,0.3251575018445365,0.36344562052222185
theta_1,$1-n$,1.6966666666666612,0.4279887872549508,0.1463176268344097,0.3262399127051609,0.3651975316327955
theta_1,$1-n$,1.6983333333333188,0.43030869532729815,0.14533948967618654,0.32734104225870553,0.36696500767357737
theta_1,$1-n$,1.6999999999999764,0.432637985978999,0.14437409954843952,0.328460801035501,0.3687478815468933
theta_1,$1-n$,1.7016666666666342,0.4349763834953596,0.14342139224017417,0.32959909737904713,0.37054598319532533
theta_1,$1-n$,1.7033333333333702,0.43732360917573515,0.14248130304806686,0.3307558374247498,0.372359139600181
theta_1,$1-n$,1.7050000000000278,0.4396793813973735,0.14155376682413354,0.3319309250792138,0.3741871747811965
theta_1,$1-n$,1.7066666666666854,0.44204341568290356,0.14063871802190794,0.33312426200074563,0.3760299097988673
theta_1,$1-n$,1.708333333333343,0.4444154247692305,0.13973609074204715,0.33433574757981727,0.3778871627578192
theta_1,$1-n$,1.7100000000000009,0.44679511867946037,0.1388458187767349,0.3355652789201396,0.3797587488126096
theta_1,$1-n$,1.7116666666666585,0.4491822047971609,0.1379678356531837,0.33681275081986073,0.38164448017556524
theta_1,$1-n$,1.713333333333316,0.45157638794303856,0.13710207467622587,0.3380780557527779,0.38354416612685527
theta_1,$1-n$,1.7149999999999739,0.45397737045392844,0.13624846896992768,0.33936108385027414,0.3854576130264725
theta_1,$1-n$,1.7166666666666315,0.45638485226337966,0.13540695151733192,0.3406617228918024,0.38738462432430565
theta_1,$1-n$,1.7183333333333675,0.45879853098532536,0.13457745520038106,0.3419798582860226,0.3893250005772928
theta_1,$1-n$,1.720000000000025,0.46121810199904756,0.13375991283871666,0.3433153730559239,0.3912785394661463
theta_1,$1-n$,1.7216666666666827,0.46364325853720434,0.13295425722701798,0.34466814782645394,0.39324503581467046
theta_1,$1-n$,1.7233333333333405,0.4660736917747357,0.1321604211718871,0.3460380608118537,0.3952242816103247
theta_1,$1-n$,1.724999999999998,0.46850909092021953,0.13137833752763767,0.34742498780427333,0.39721606602708076
theta_1,$1-n$,1.7266666666666557,0.4709491433089174,0.13060793923123418,0.34882880216331297,0.39922017545005933
theta_1,$1-n$,1.7283333333333133,0.47339353449754107,0.12984915933635507,0.35024937480656415,0.40123639350206725
theta_1,$1-n$,1.7299999999999711,0.4758419483606598,0.12910193104659157,0.3516865742011678,0.40326450107206613
theta_1,$1-n$,1.7316666666666287,0.4782940671886666,0.1283661877477949,0.35314026635640083,0.40530427634560384
theta_1,$1-n$,1.7333333333333647,0.48074957178733807,0.12764186303955016,0.3546103148173779,0.407355494837335
theta_1,$1-n$,1.7350000000000223,0.4832081415782139,0.12692889076599204,0.3560965806594645,0.40941792942508326
theta_1,$1-n$,1.73666666666668,0.4856694547014254,0.1262272050454927,0.35759892248442193,0.4114913503866914
theta_1,$1-n$,1.7383333333333377,0.48813318811839035,0.12553674029994738,0.3591171964176196,0.41357552543622633
theta_1,$1-n$,1.7399999999999953,0.49059901771639386,0.12485743128298821,0.36065125610613497,0.41567021976466784
theta_1,$1-n$,1.741666666666653,0.4930666184140235,0.12418921310763695,0.3622009527173865,0.4177751960814947
theta_1,$1-n$,1.7433333333333105,0.4955356642674114,0.12353202127303038,0.3637661349403739,0.4198902146577501
theta_1,$1-n$,1.7449999999999684,0.4980058285773115,0.12288579169046066,0.36534664898766583,0.42201503337103785
theta_1,$1-n$,1.7466666666667043,0.5004767839970136,0.12225046070871416,0.36694233859829173,0.42414940775241855
theta_1,$1-n$,1.748333333333362,0.5029482026402862,0.12162596513887819,0.3685530450412849,0.42629309103453494
theta_1,$1-n$,1.7500000000000195,0.5054197561909761,0.12101224227815953,0.3701786071211986,0.4284458342024031
theta_1,$1-n$,1.7516666666666771,0.5078911160118302,0.12040922993330287,0.3718188611842932,0.4306073860447943
theta_1,$1-n$,1.753333333333335,0.5103619532541686,0.11981686644315107,0.37347364112671333,0.43277749320764297
theta_1,$1-n$,1.7549999999999926,0.5128319389675987,0.11923509070051791,0.3751427784044039,0.4349559002488105
theta_1,$1-n$,1.7566666666666502,0.5153007442097753,0.11866384217333445,0.37682610204503597,0.4371423496942364
theta_1,$1-n$,1.758333333333308,0.5177680401561827,0.1181030609252998,0.37852343866017607,0.4393365820958073
theta_1,$1-n$,1.7599999999999656,0.5202334982100586,0.11755268763669394,0.3802346124525746,0.4415383360917573
theta_1,$1-n$,1.7616666666667016,0.5226967901117135,0.11701266362320585,0.38195944523569686,0.4437473484665193
theta_1,$1-n$,1.7633333333333592,0.5251575880472548,0.11648293085516082,0.38369775644721166,0.44596335421282607
theta_1,$1-n$,1.7650000000000168,0.5276155647578711,0.11596343197558698,0.3854493631675635,0.4481860865953278
theta_1,$1-n$,1.7666666666666746,0.5300703936474452,0.11545411031804534,0.3872140801383722,0.4504152772146534
theta_1,$1-n$,1.7683333333333322,0.5325217488901366,0.11495490992386807,0.38899171978178043,0.4526506560734084
theta_1,$1-n$,1.7699999999999898,0.5349693055371186,0.11446577555893114,0.390782092220629,0.4548919516433222
theta_1,$1-n$,1.7716666666666474,0.5374127396224737,0.11398665272990754,0.39258500529990603,0.45713889093348187
theta_1,$1-n$,1.7733333333333052,0.5398517282681236,0.11351748769997383,0.3944002646098338,0.459391199559485
theta_1,$1-n$,1.7749999999999628,0.5422859497876815,0.11305822750394227,0.3962276735109585,0.46164860181334666
theta_1,$1-n$,1.7766666666666988,0.5447150837892207,0.11260881996276999,0.39806703316169423,0.4639108207340999
theta_1,$1-n$,1.7783333333333564,0.5471388112761589,0.11216921369754335,0.3999181425481663,0.4661775781782851
theta_1,$1-n$,1.780000000000014,0.5495568147481111,0.11173935814313088,0.40178079851297155,0.468448594893309
theta_1,$1-n$,1.7816666666666718,0.5519687782997692,0.1113192035627545,0.40365479577351715,0.4707235905937239
theta_1,$1-n$,1.7833333333333294,0.5543743877177448,0.11090870105971382,0.4055399269634477,0.47300228403218864
theta_1,$1-n$,1.784999999999987,0.5567733305764204,0.11050780259019422,0.4074359826612782,0.4752843930752097
theta_1,$1-n$,1.7866666666666446,0.5591652963318827,0.11011646097513257,0.40934275142527804,0.4775696347778149
theta_1,$1-n$,1.7883333333333025,0.5615499764141535,0.10973462991178136,0.4112600198284464,0.47985772545910216
theta_1,$1-n$,1.7900000000000384,0.5639270643177552,0.10936226398496149,0.4131875724937027,0.4821483807786747
theta_1,$1-n$,1.791666666666696,0.5662962556898475,0.10899931867806553,0.41512519212925036,0.48444131581307315
theta_1,$1-n$,1.7933333333333537,0.5686572484175113,0.10864575038350796,0.4170726595659753,0.4867362451335754
theta_1,$1-n$,1.7950000000000113,0.5710097427118521,0.10830151641292993,0.41902975379557034,0.4890328828829684
theta_1,$1-n$,1.796666666666669,0.5733534411905019,0.10796657500685296,0.42099625201124496,0.4913309428526627
theta_1,$1-n$,1.7983333333333267,0.5756880489577524,0.10764088534384518,0.42297192965098046,0.49363013855925936
theta_1,$1-n$,1.7999999999999843,0.578013273682336,0.1073244075491401,0.42495656044392227,0.4959301833204348
theta_1,$1-n$,1.801666666666642,0.5803288256732356,0.10701710270356517,0.426949916451241,0.49823079033309353
theta_1,$1-n$,1.8033333333332997,0.5826344179538101,0.10671893285330335,0.4289517680962404,0.5005316727554823
theta_1,$1-n$,1.8050000000000357,0.5849297663321518,0.10642986101653848,0.43096188422379866,0.5028325437794029
theta_1,$1-n$,1.8066666666666933,0.5872145894694628,0.10614985119177524,0.4329800321408222,0.5051331167084512
theta_1,$1-n$,1.808333333333351,0.5894886089466893,0.10587886836505554,0.43500597766541643,0.5074331050346522
theta_1,$1-n$,1.8100000000000087,0.5917515493276194,0.10561687851716658,0.43703948517442115,0.509732222514232
theta_1,$1-n$,1.8116666666666663,0.5940031382200198,0.10536384863061145,0.43908031765103084,0.5120301832439588
theta_1,$1-n$,1.813333333333324,0.5962431063341035,0.10511974669637196,0.44112823673253554,0.5143267017371221
theta_1,$1-n$,1.8149999999999815,0.5984711875383788,0.10488454172039714,0.4431830027588738,0.5166214929989671
theta_1,$1-n$,1.8166666666666393,0.6006871189128201,0.10465820372976468,0.4452443748225972,0.5189142726012987
theta_1,$1-n$,1.818333333333297,0.6028906407993018,0.10444070377846261,0.44731211082084615,0.5212047567559702
theta_1,$1-n$,1.820000000000033,0.6050814968493399,0.1042320139527288,0.4493859675100323,0.5234926623870726
theta_1,$1-n$,1.8216666666666905,0.6072594340684649,0.10403210737595371,0.45146570056324264,0.5257777072008971
theta_1,$1-n$,1.8233333333333481,0.6094242028594302,0.10384095821425421,0.45355106461843064,0.5280596097601098
theta_1,$1-n$,1.825000000000006,0.6115755570621467,0.10365854168268956,0.45564181331792775,0.5303380895589989
theta_1,$1-n$,1.8266666666666636,0.6137132539898629,0.1034848340484452,0.45773769937840064,0.5326128670875213
theta_1,$1-n$,1.8283333333333212,0.615837054463602,0.10331981263583312,0.45983847463949334,0.5348836639022692
theta_1,$1-n$,1.8299999999999788,0.6179467228434854,0.1031634558303559,0.4619438901206448,0.5371502026935997
theta_1,$1-n$,1.8316666666666366,0.6200420270574047,0.10301574308273231,0.4640536960764298,0.539412207352375
theta_1,$1-n$,1.8333333333333726,0.6221227386271274,0.10287665491282748,0.46616764205108596,0.5416694030361544
theta_1,$1-n$,1.8350000000000302,0.62418863269123,0.10274617291346626,0.4682854769322818,0.5439215162339124
theta_1,$1-n$,1.8366666666666878,0.6262394880263045,0.10262427975397333,0.4704069490062676,0.5461682748305795
theta_1,$1-n$,1.8383333333333454,0.6282750870644644,0.10251095918351143,0.47253180601307526,0.5484094081689919
theta_1,$1-n$,1.8400000000000032,0.6302952159085979,0.10240619603405897,0.4746597952039078,0.5506446471105488
theta_1,$1-n$,1.8416666666666608,0.6322996643447616,0.10230997622300779,0.4767906634007741,0.552873724093649
theta_1,$1-n$,1.8433333333333184,0.6342882258517937,0.10222228675531453,0.4789241570591219,0.5550963731897175
theta_1,$1-n$,1.8449999999999762,0.6362606976090999,0.10214311572687856,0.481060022315127,0.5573123301635096
theta_1,$1-n$,1.8466666666666338,0.6382168805019743,0.10207245232780672,0.48319800503236077,0.5595213325322356
theta_1,$1-n$,1.8483333333333698,0.6401565791232083,0.10201028684328772,0.4853378508728079,0.561723119614347
theta_1,$1-n$,1.8500000000000274,0.6420796017727464,0.10195661065610255,0.4874793053476163,0.5639174325836752
theta_1,$1-n$,1.851666666666685,0.643985760455443,0.10191141624828315,0.48962211387594345,0.5661040145204618
theta_1,$1-n$,1.8533333333333428,0.6458748708755809,0.10187469720280921,0.49176602184075646,0.5682826104604873
theta_1,$1-n$,1.8550000000000004,0.6477467524295338,0.10184644820523478,0.49391077464375593,0.5704529674435884
theta_1,$1-n$,1.856666666666658,0.6496012281960316,0.10182666504520048,0.4960561177594841,0.5726148345606727
theta_1,$1-n$,1.8583333333333156,0.651438124924134,0.10181534461776495,0.4982017967893799,0.5747679629990717
theta_1,$1-n$,1.8599999999999735,0.653257273018921,0.10181248492449262,0.5003475575164444,0.5769121060859639
theta_1,$1-n$,1.861666666666631,0.6550585065249115,0.10181808507423477,0.5024931459611797,0.5790470193296018
theta_1,$1-n$,1.863333333333367,0.656841663107304,0.10183214528354191,0.5046383084395645,0.5811724604581785
theta_1,$1-n$,1.8650000000000246,0.6586065840305548,0.10185466687664857,0.5067827916230256,0.5832881894555016
theta_1,$1-n$,1.8666666666666822,0.6603531141367617,0.10188565228706008,0.5089263425797026,0.5853939686028775
theta_1,$1-n$,1.86833333333334,0.6620811018208437,0.1019251050582125,0.5110687088226425,0.5874895625153094
theta_1,$1-n$,1.8699999999999977,0.6637903990033814,0.10197302984256917,0.5132096383734648,0.5895747381709269
theta_1,$1-n$,1.8716666666666553,0.6654808611022932,0.10202943240191886,0.5153488798103005,0.5916492649441376
theta_1,$1-n$,1.873333333333313,0.6671523470024225,0.10209431960699607,0.5174861823208684,0.5937129146350288
theta_1,$1-n$,1.8749999999999707,0.6688047190234808,0.10216769943710055,0.5196212957532057,0.5957654614976525
theta_1,$1-n$,1.8766666666666283,0.6704378428863698,0.10224958097965253,0.5217539706646931,0.5978066822669764
theta_1,$1-n$,1.8783333333333643,0.6720515876779862,0.10233997442962406,0.5238839583701098,0.5998363561843746
theta_1,$1-n$,1.8800000000000219,0.6736458258140811,0.1024388910887565,0.5260110109887595,0.6018542650208706
theta_1,$1-n$,1.8816666666666795,0.6752204330013318,0.102546343364565,0.5281348814928026,0.6038601930993395
theta_1,$1-n$,1.8833333333333373,0.6767752881971414,0.10266234476898116,0.5302553237554356,0.6058539273135458
theta_1,$1-n$,1.884999999999995,0.6783102735683242,0.10278690991663292,0.5323720926010516,0.6078352571452281
theta_1,$1-n$,1.8866666666666525,0.6798252744482739,0.10292005452270907,0.534484943857034,0.6098039746785692
theta_1,$1-n$,1.8883333333333103,0.6813201792940864,0.10306179540260708,0.5365936343834803,0.6117598746201881
theta_1,$1-n$,1.889999999999968,0.6827948796416567,0.10321215046994256,0.5386979221178535,0.6137027543121397
theta_1,$1-n$,1.891666666666704,0.6842492700593407,0.10337113873375038,0.540797566125685,0.6156324137410679
theta_1,$1-n$,1.8933333333333615,0.6856832481007936,0.10353878029638955,0.5428923266396624,0.6175486555488573
theta_1,$1-n$,1.8950000000000191,0.6870967142572986,0.103715096350948,0.5449819651029423,0.6194512850411635
theta_1,$1-n$,1.896666666666677,0.6884895719085964,0.10390010917851705,0.5470662442090402,0.6213401101939319
theta_1,$1-n$,1.8983333333333345,0.6898617272732717,0.10409384214538397,0.5491449279403614,0.6232149416591006
theta_1,$1-n$,1.8999999999999921,0.6912130893583099,0.10429631970003615,0.5512177816053665,0.6250755927687814
theta_1,$1-n$,1.9016666666666497,0.6925435699079221,0.10450756736992167,0.5532845718750501,0.6269218795378408
theta_1,$1-n$,1.9033333333333076,0.6938530833516635,0.10472761175790374,0.5553450668193212,0.62875362066472
theta_1,$1-n$,1.9049999999999652,0.6951415467518731,0.10495648053834646,0.5573990359438653,0.6305706375303285
theta_1,$1-n$,1.9066666666667011,0.6964088797505221,0.105194202452781,0.5594462502281716,0.6323727541949307
theta_1,$1-n$,1.9083333333333588,0.6976550045151904,0.10544080730509924,0.5614864821639136,0.6341597973926099
theta_1,$1-n$,1.9100000000000164,0.6988798456865557,0.10569632595862949,0.563519505772114,0.6359315965318002
theta_1,$1-n$,1.9116666666666742,0.7000833303236939,0.10596079033090973,0.5655450966386666,0.6376879836872008
theta_1,$1-n$,1.9133333333333318,0.7012653878494126,0.10623423338828746,0.5675630319489887,0.6394287935909224
theta_1,$1-n$,1.9149999999999894,0.7024259499956576,0.10651668914079342,0.5695730905155875,0.6411538636241593
theta_1,$1-n$,1.9166666666666472,0.7035649507486065,0.10680819263648604,0.5715750528072909,0.6428630338066994
theta_1,$1-n$,1.9183333333333048,0.7046823262937536,0.1071087799556369,0.5735687009761673,0.6445561467855531
theta_1,$1-n$,1.9199999999999624,0.7057780149610039,0.10741848820469782,0.5755538188826407,0.6462330478225892
theta_1,$1-n$,1.9216666666666984,0.7068519571698486,0.10773735551000542,0.5775301921194025,0.6478935847811451
theta_1,$1-n$,1.923333333333356,0.7079040953743394,0.10806542101107301,0.5794976080340702,0.64953760811103
theta_1,$1-n$,1.9250000000000138,0.7089343740086369,0.10840272485363604,0.5814558557524913,0.6511649708329796
theta_1,$1-n$,1.9266666666666714,0.7099427394321444,0.10874930818209227,0.5834047262013422,0.6527755285208894
theta_1,$1-n$,1.928333333333329,0.7109291398750059,0.10910521313150066,0.5853440121319259,0.6543691392828862
theta_1,$1-n$,1.9299999999999866,0.7118935253837738,0.10947048281911759,0.5872735081438419,0.6559456637410211
theta_1,$1-n$,1.9316666666666444,0.7128358477687616,0.10984516133748344,0.5891930106884549,0.6575049650154525
theta_1,$1-n$,1.933333333333302,0.7137560605502548,0.11022929374497281,0.591102318093087,0.6590469087014437
theta_1,$1-n$,1.935000000000038,0.7146541189055566,0.11062292605649873,0.5930012305791275,0.6605713628470755
theta_1,$1-n$,1.9366666666666956,0.7155299796164799,0.11102610523398444,0.5948895502760255,0.6620781979305034
theta_1,$1-n$,1.9383333333333532,0.716383601017696,0.11143887917646908,0.5967670812367183,0.6635672868366285
theta_1,$1-n$,1.940000000000011,0.7172149429453188,0.1118612967097194,0.5986336294501688,0.6650385048325279
theta_1,$1-n$,1.9416666666666687,0.7180239666863707,0.1122934075755688,0.600489002852769,0.6664917295426528
theta_1,$1-n$,1.9433333333333263,0.7188106349288856,0.11273526242081926,0.6023330113384829,0.6679268409232952
theta_1,$1-n$,1.9449999999999839,0.7195749117127029,0.11318691278566925,0.6041654667682375,0.669343721236331
theta_1,$1-n$,1.9466666666666417,0.7203167623809611,0.11364841109161326,0.6059861829789701,0.6707422550221683
theta_1,$1-n$,1.9483333333332993,0.7210361535323052,0.11411981062875814,0.607794975792752,0.6721223290718382
theta_1,$1-n$,1.9500000000000353,0.7217330529738468,0.11460116554252422,0.60959166302648,0.6734838323982213
theta_1,$1-n$,1.9516666666666929,0.7224074296748284,0.11509253081971227,0.6113760645004238,0.6748266562063836
theta_1,$1-n$,1.9533333333333505,0.7230592537227845,0.11559396227593591,0.6131480020310269,0.6761506938680986
theta_1,$1-n$,1.9550000000000083,0.7236884962786921,0.11610551654016901,0.6149072994421421,0.6774558408900739
theta_1,$1-n$,1.9566666666666659,0.7242951295338709,0.11662725103965027,0.6166537825683776,0.6787419948840765
theta_1,$1-n$,1.9583333333333235,0.7248791266678954,0.1171592239842506,0.6183872792569934,0.6800090555367404
theta_1,$1-n$,1.9599999999999813,0.7254404618075124,0.11770149435019592,0.6201076193696963,0.681256924578837
theta_1,$1-n$,1.961666666666639,0.7259791099867087,0.11825412186328327,0.6218146347828937,0.682485505754429
theta_1,$1-n$,1.9633333333332965,0.7264950471079349,0.11881716698154246,0.6235081593867166,0.6836947047898785
theta_1,$1-n$,1.9650000000000325,0.726988249904509,0.11939069087732189,0.6251880290831986,0.6848844293627331
theta_1,$1-n$,1.96666666666669,0.7274586959040675,0.11997475541858772,0.6268540817834514,0.6860545890701264
theta_1,$1-n$,1.968333333333348,0.7279063633934099,0.12056942314979334,0.628506157405328,0.6872050953974965
theta_1,$1-n$,1.9700000000000055,0.7283312313842796,0.12117475727173228,0.630144097870305,0.6883358616864756
theta_1,$1-n$,1.9716666666666631,0.7287332795804321,0.12179082162072893,0.6317677471010811,0.6894468031027596
theta_1,$1-n$,1.9733333333333207,0.7291124883460156,0.12241768064715726,0.6333769510179811,0.6905378366039887
theta_1,$1-n$,1.9749999999999786,0.7294688386763107,0.12305539939452911,0.6349715575234137,0.6916088809102117
theta_1,$1-n$,1.9766666666666362,0.7298023121682996,0.12370404347601516,0.6365514165018126,0.692659856470713
theta_1,$1-n$,1.9783333333333721,0.7301128909933069,0.1243636790510945,0.6381163798116622,0.6936906854326851
theta_1,$1-n$,1.9800000000000297,0.7304005578708923,0.12503437280121865,0.6396663012770706,0.6947012916096461
theta_1,$1-n$,1.9816666666666873,0.730665296044281,0.1257161919049814,0.6412010366797636,0.6956916004504226
theta_1,$1-n$,1.9833333333333452,0.7309070892571231,0.12640920401223762,0.6427204437493407,0.6966615390079309
theta_1,$1-n$,1.9850000000000028,0.7311259217318058,0.12711347721759575,0.644224382153096,0.6976110359084828
theta_1,$1-n$,1.9866666666666604,0.7313217781492237,0.1278290800330589,0.6457127134851649,0.6985400213213212
theta_1,$1-n$,1.988333333333318,0.7314946436300258,0.12855608135980623,0.6471853012552721,0.6994484269284317
theta_1,$1-n$,1.9899999999999758,0.7316445037173358,0.1292945504590751,0.6486420108772805,0.7003361858946284
theta_1,$1-n$,1.9916666666666334,0.7317713443609462,0.13004455692210415,0.6500827096577451,0.7012032328379103
theta_1,$1-n$,1.9933333333333694,0.7318751519029889,0.13080617063913444,0.6515072667847384,0.7020495038001253
theta_1,$1-n$,1.995000000000027,0.7319559130652208,0.1315794617674013,0.652915553315267,0.7028749362179848
theta_1,$1-n$,1.9966666666666846,0.7320136149386449,0.13236450069938666,0.6543074421563527,0.7036794688962057
theta_1,$1-n$,1.9983333333333424,0.732048244973501,0.13316135802843077,0.6556828080555777,0.7044630419787455
theta_1,$1-n$,2.0,0.7320597909714939,0.13397010451424424,0.6570415275862277,0.7052255969217774
theta_2,$1-n^2$,0.0,0.6762210961073476,0.27136251458971383,0.6306807565536185,0.6601220575640399
theta_2,$1-n^2$,0.001666666666662716,0.6762111733580264,0.27238880656304115,0.6316782033777119,0.6606623520125414
theta_2,$1-n^2$,0.003333333333325432,0.6761814285149413,0.27342676635609225,0.6326599873907639,0.661183842293147
theta_2,$1-n^2$,0.004999999999988148,0.676131897906932,0.2744763735302697,0.6336260025695263,0.6616864948455682
theta_2,$1-n^2$,0.006666666666650864,0.6760626194684921,0.27553760630101715,0.6345761453589922,0.662170278483501
theta_2,$1-n^2$,0.00833333333331358,0.6759736327121862,0.27661044150513603,0.6355103146698823,0.6626351643681667
theta_2,$1-n^2$,0.009999999999976295,0.6758649787019234,0.2776948545675445,0.636428411877336,0.6630811259814628
theta_2,$1-n^2$,0.011666666666639012,0.6757367000270739,0.27879081946740397,0.6373303408213091,0.6635081390986717
theta_2,$1-n^2$,0.013333333333301728,0.6755888407774162,0.2798983087035403,0.6382160078091742,0.663916181760673
theta_2,$1-n^2$,0.014999999999964443,0.67542144651932,0.2810172932601798,0.6390853216149113,0.6643052342466381
theta_2,$1-n^2$,0.01666666666662716,0.6752345642775928,0.28214774258481834,0.6399381934081805,0.664675279059355
theta_2,$1-n^2$,0.018333333333289875,0.675028242510761,0.28328962454629436,0.6407745367926466,0.6650263008918911
theta_2,$1-n^2$,0.01999999999995259,0.6748025310904491,0.2844429054002387,0.6415942678033769,0.665358286599623
theta_2,$1-n^2$,0.021666666666615306,0.6745574812825479,0.2856075497567167,0.6423973048890346,0.6656712251765787
