time_days,exponential_kernel,humped_kernel
2.817162450189973,0.06984406049563634,0.05497064617186562
2.854230377166157,0.0696114410257771,0.05532357847387841
2.891298304142341,0.06937959630780619,0.05566938581248285
2.928366231118525,0.06914852376136998,0.05600814734230575
2.9654341580947086,0.06891822081470893,0.0563399414803
3.0025020850708923,0.06868868490462876,0.056664845912055214
3.039570012047076,0.06845991347647216,0.056982937598057115
3.0766379390232603,0.06823190398409017,0.057294292779895895
3.113705865999444,0.06800465388981397,0.05759898698642423
3.150773792975628,0.06777816066442657,0.057897095039865065
3.1878417199518116,0.06755242178713466,0.058188691061869684
3.2249096469279954,0.06732743474554059,0.058473848479526615
3.261977573904179,0.06710319703561436,0.0587526400313213
3.2990455008803634,0.06687970616166582,0.05902513777304757
3.336113427856547,0.06665695963631682,0.05929141308367064
3.373181354832731,0.06643495498047357,0.059551536671142546
3.4102492818089147,0.06621368972329904,0.05980557857816997
3.4473172087850985,0.06599316140218546,0.060053608187935245
3.4843851357612827,0.0657733675627269,0.06029569422977045
3.5214530627374665,0.06555430575869198,0.06053190478478542
3.5585209897136503,0.0653359735519966,0.06076230729144971
3.595588916689834,0.06511836851267687,0.060986968551128944
3.632656843666018,0.06490148821886199,0.06120595473357606
3.669724770642202,0.06468533025674736,0.06141933138237764
3.706792697618386,0.06446989222056769,0.06162716342035569
3.7438606245945696,0.0642551717125702,0.0618295151549254
3.7809285515707534,0.06404116634298797,0.06202645028340889
3.817996478546937,0.06382787373001332,0.06221803189830578
3.8550644055231214,0.06361529149977134,0.06240432249252027
3.892132332499305,0.06340341728629341,0.0625853839645459
3.929200259475489,0.0631922487314909,0.06276127762360739
3.9662681864516727,0.06298178348512896,0.06293206419476081
4.0033361134278564,0.06277201920480027,0.06309780382395166
4.040404040404041,0.06256295355589908,0.0632585560830317
4.077471967380224,0.06235458421159513,0.0634143799747345
4.114539894356408,0.062146908852807804,0.06356533393761044
4.1516078213325915,0.061939925168180344,0.063711475850921
4.188675748308776,0.06173363085405404,0.0638528630394931
4.22574367528496,0.061528023614442685,0.06398955227853337
4.262811602261143,0.06132310116100697,0.06412159979840325
4.2998795292373275,0.061118861213029015,0.06424906128935451
4.336947456213511,0.060915301497387,0.06437199190622621
4.374015383189695,0.06071241974852987,0.06449044627310287
4.411083310165879,0.0605102137084521,0.06460447848793444
4.448151237142063,0.06030868112666859,0.06471414212711822
4.485219164118247,0.060107819760189585,0.06481949025004333
4.52228709109443,0.059907627373495746,0.06492057540359741
4.559355018070614,0.05970810173851326,0.0650174496266367
4.596422945046799,0.059509240634589,0.06511016445441897
4.633490872022982,0.0593110418484659,0.06519877092300014
4.670558798999166,0.05911350317425821,0.06528331957359465
4.7076267259753495,0.058916622413427044,0.06536386045689993
4.744694652951534,0.05872039737475587,0.06544044313738519
4.781762579927718,0.05852482587432609,0.06551311669754491
4.818830506903901,0.05832990573549281,0.06558192974211724
4.8558984338800855,0.058135634788860524,0.06564693040226764
4.892966360856269,0.05794201087225905,0.06570816633973794
4.930034287832453,0.05774903183071942,0.06576568475096126
4.967102214808637,0.057556695516449936,0.06581953237114274
5.004170141784821,0.05736499978881218,0.06586975547830702
5.041238068761005,0.0571739425142973,0.06591639989731166
5.078305995737188,0.05698352156650218,0.06595951100382802
5.115373922713372,0.056793734826105835,0.06599913372828878
5.1524418496895565,0.05660458018084576,0.06603531255980305
5.18950977666574,0.05641605552549449,0.06606809155003907
5.226577703641924,0.05622815876183611,0.06609751431707472
5.263645630618107,0.05604088779864294,0.06612362404921619
5.300713557594292,0.05585424055165226,0.0661464635087851
5.337781484570476,0.055668214943543064,0.06616607503587416
5.374849411546659,0.05548280890391302,0.06618250055207174
5.411917338522843,0.05529802036925536,0.06619578156415573
5.448985265499027,0.055113847282935946,0.06620595916775646
5.486053192475211,0.05493028759517035,0.06621307405098956
5.523121119451394,0.05474733926300111,0.0662171664980585
5.5601890464275785,0.054565000250274914,0.06621827639282739
5.597256973403763,0.05438326852761997,0.06621644322236386
5.634324900379946,0.054202142072423416,0.06621170608045286
5.67139282735613,0.054021618868808845,0.06620410367108104
5.708460754332314,0.05384169690761381,0.06619367431189219
5.745528681308498,0.05366237418636747,0.06618045593761412
5.782596608284682,0.05348364870926837,0.0661644861034569
5.819664535260865,0.053305518487162154,0.06614580198848288
5.85673246223705,0.05312798153751946,0.06612444039894864
5.893800389213233,0.05295103588441383,0.06610043777161922
5.930868316189417,0.05277467955849976,0.06607383017705469
5.967936243165601,0.05259891059699077,0.06604465332286931
6.005004170141785,0.0524237270436375,0.06601294255696359
6.042072097117969,0.052249126948706044,0.06597873287072947
6.079140024094152,0.052075108368956166,0.06594205890222868
6.116207951070336,0.051901669367619654,0.06590295493934456
6.153275878046521,0.051728808014378895,0.06586145492290778
6.190343805022704,0.051556522385345256,0.06581759244979574
6.227411731998888,0.05138481056303768,0.06577140077600628
6.2644796589750715,0.05121367063636149,0.06572291281970558
6.301547585951256,0.051043100700586916,0.06567216116425073
6.33861551292744,0.05087309885732804,0.06561917806118694
6.375683439903623,0.05070366321452162,0.06556399543321968
6.4127513668798075,0.05053479188640604,0.06550664487716207
6.449819293855991,0.05036648299350029,0.06544715766685755
6.486887220832175,0.050198734662583094,0.06538556475607801
6.523955147808358,0.05003154502667205,0.06532189678139792
6.561023074784543,0.04986491222500281,0.06525618406504392
6.598091001760727,0.04969883440300845,0.0651884566177211
6.63515892873691,0.049533309712298745,0.0651187441414152
6.672226855713094,0.04936833631063965,0.0650470760321714
6.709294782689278,0.049203912361932785,0.06497348138284986
6.746362709665462,0.049040036036194994,0.06489798898585819
6.783430636641646,0.04887670550953796,0.06482062733586079
6.8204985636178295,0.04871391896414796,0.06474142463246567
6.857566490594014,0.04855167458826558,0.06466040878288858
6.894634417570197,0.048389970576165564,0.0645776074045947
6.931702344546381,0.04822880512813673,0.06449304782791829
6.9687702715225655,0.04806817645046194,0.06440675709866013
7.005838198498749,0.04790808275539814,0.06431876198066336
7.042906125474933,0.0477485222611564,0.06422908895836726
7.079974052451116,0.047589493191882194,0.06413776423933998
7.1170419794273005,0.04743099377763555,0.06404481375678957
7.154109906403485,0.047273022254371376,0.0639502631720541
7.191177833379668,0.047115576863919845,0.06385413787707062
7.228245760355852,0.04695865585396679,0.06375646299682351
7.265313687332036,0.046802257478034244,0.06365726339177191
7.30238161430822,0.04664637999546096,0.06355656366025692
7.339449541284404,0.046491021671383075,0.06345438814088838
7.376517468260587,0.04633618077671477,0.06335076091491144
7.413585395236772,0.046181855588129046,0.06324570580855324
7.450653322212955,0.046028044388038564,0.06313924639534974
7.487721249189139,0.045874745464576455,0.06303140599845278
7.524789176165323,0.04572195711157736,0.06292220769291784
7.561857103141507,0.045569677628558375,0.06281167430797215
7.598925030117691,0.045417905320700155,0.06269982842926397
7.635992957093874,0.04526663849882805,0.06258669240109245
7.6730608840700585,0.045115875479393275,0.062472288328618834
7.710128811046243,0.044965614584454215,0.06235663808005898
7.747196738022426,0.044815854141657736,0.06223976328885705
7.78426466499861,0.04466659248422055,0.06212168535584095
7.821332591974794,0.04451782795091071,0.062002425451359554
7.858400518950978,0.04436955888602905,0.061882004517401466
7.895468445927161,0.044221783639390846,0.061760443269696215
7.932536372903345,0.04407450056630738,0.06163776219979728
7.96960429987953,0.04392770802756765,0.06151398157714759
8.006672226855713,0.04378140438942017,0.06138912145112734
8.043740153831896,0.04363558802355473,0.061263201653084576
8.080808080808081,0.043490257307084286,0.061136241798348236
8.117876007784265,0.04334541062252694,0.06100826128822437
8.154943934760448,0.043201046357787876,0.06087927931197511
8.192011861736633,0.043057162906141457,0.06074931484878093
8.229079788712816,0.04291375866621335,0.06061838666968613
8.266147715689,0.042770832041962664,0.060486513339527676
8.303215642665183,0.04262838144266423,0.06035371321884781
8.340283569641368,0.04248640528289085,0.060220004465790004
8.377351496617552,0.0423449019824957,0.06008540503797906
8.414419423593735,0.042203869966594726,0.05994993269438495
8.45148735056992,0.042063307665549075,0.05981360499717081
8.488555277546103,0.04192321351494772,0.05967643931352511
8.525623204522287,0.04178358595558994,0.05953845281747824
8.562691131498472,0.04164442343346803,0.05939966249170335
8.599759058474655,0.041505724399750026,0.059260085129302136
8.636826985450838,0.04136748731076238,0.05911973733557494
8.673894912427022,0.04122971062797288,0.05897863552977598
8.710962839403207,0.04109239281797344,0.05883679594685339
8.74803076637939,0.0409555323524631,0.05869423463917441
8.785098693355573,0.040819127708231005,0.05855096747823582
8.822166620331759,0.04068317736713938,0.058407010156359504
8.859234547307942,0.040547679816106755,0.058262378188373744
8.896302474284125,0.04041263354709102,0.05811708691327988
8.93337040126031,0.040278037057072696,0.05797115149590467
8.970438328236494,0.04014388884803819,0.05782458692853855
9.007506255212677,0.040010187426963134,0.0576774080325597
9.04457418218886,0.03987693130579575,0.057529629460044154
9.081642109165045,0.03974411900144029,0.05738126569536221
9.118710036141229,0.03961174903574055,0.05723233105676081
9.155777963117412,0.03947981993546342,0.05708283969793256
9.192845890093597,0.03934833023228243,0.05693280560957101
9.22991381706978,0.039217278462761504,0.05678224262091277
9.266981744045964,0.03908666316833859,0.05663116440126611
9.304049671022149,0.038956482895309445,0.05647958446152637
9.341117597998332,0.0388267361948115,0.056327516155678534
9.378185524974516,0.0386974216228077,0.056174972682286516
9.415253451950699,0.03856853774007039,0.05602196708596977
9.452321378926884,0.03844008311216538,0.05586851225886706
9.489389305903067,0.03831205630943596,0.05571462094208762
9.52645723287925,0.038184455906986915,0.05556030572714972
9.563525159855436,0.03805728048466877,0.05540557905740674
9.60059308683162,0.0379305286270619,0.05525045322946099
9.637661013807802,0.037804198923460854,0.055094940394565195
9.674728940783986,0.03767828996785856,0.05493905256001188
9.711796867760171,0.03755280035893077,0.05478280159051067
9.748864794736354,0.037427728700020424,0.05462619920955366
9.785932721712538,0.03730307359912207,0.05446925700076889
9.823000648688723,0.037178833668866436,0.054311986409262186
9.860068575664906,0.03705500752650495,0.05415439874294714
9.89713650264109,0.03693159379389437,0.05399650517386371
9.934204429617274,0.03680859109748141,0.05383831673948523
9.971272356593458,0.036685998068287526,0.05367984434401417
10.008340283569641,0.036563813341893577,0.05352109875966644
10.045408210545824,0.03644203555842472,0.05336209062794464
10.08247613752201,0.03632066336253524,0.05320283046090021
10.119544064498193,0.03619969540339352,0.05304332864238452
10.156611991474376,0.036079130334666885,0.05288359542928901
10.193679918450561,0.03595896681450675,0.05272364095277463
10.230747845426745,0.03583920350553362,0.05256347521949044
10.267815772402928,0.035719839074822214,0.052403108112781586
10.304883699379113,0.03560087219388662,0.05224254939388677
10.341951626355296,0.035482301538665544,0.052081808703125156
10.37901955333148,0.03536412578950752,0.051920895561072905
10.416087480307663,0.035246343631156286,0.05175981936972957
10.453155407283848,0.03512895375273608,0.05159858941367396
10.490223334260032,0.03501195484773711,0.051437214861210265
10.527291261236215,0.034895345614000976,0.05127570476550369
10.5643591882124,0.03477912475370618,0.05111406806570656
10.601427115188583,0.03466329097335373,0.05095231358807428
10.638495042164767,0.034547842983752644,0.050790450047071466
10.675562969140952,0.034432779500005686,0.05062848604646856
10.712630896117135,0.03431809924149506,0.050466430080428656
10.749698823093318,0.03420380093186811,0.050304290534584746
10.786766750069502,0.03408988329902317,0.050142075687107615
10.823834677045687,0.03397634507509534,0.049979793709764214
10.86090260402187,0.03386318499644245,0.049817452668966734
10.897970530998053,0.03375040180363095,0.04965506052681254
10.935038457974239,0.03363799424142188,0.0494926251421147
10.972106384950422,0.03352596105875696,0.049330154271423704
11.009174311926605,0.03341430100874459,0.04916765557003991
11.046242238902789,0.03330301284864604,0.049005136593017265
11.083310165878974,0.033192095339861574,0.04884260479615793
11.120378092855157,0.03308154724791668,0.048680067536998335
11.15744601983134,0.03297136734244835,0.04851753207578635
11.194513946807525,0.032861554397191337,0.048355005576449825
11.231581873783709,0.03275210718996457,0.04819249510755666
11.268649800759892,0.03264302450265748,0.04803000764326619
11.305717727736077,0.03253430512121652,0.04786755006427234
11.34278565471226,0.0324259478356316,0.04770512915873823
11.379853581688444,0.03231795143992264,0.04754275162322256
11.416921508664627,0.032210314732126114,0.047380424063597756
11.453989435640812,0.03210303651428174,0.047218152995959994
11.491057362616996,0.03199611559241909,0.04705594484753112
11.528125289593179,0.03188955077654432,0.04689380595755239
11.565193216569364,0.03178334088062693,0.046731742578170546
11.602261143545547,0.03167748472258657,0.04656976087531577
11.63932907052173,0.03157198112427985,0.04640786692957186
11.676396997497916,0.03146682891148725,0.04624606673703867
11.7134649244741,0.03136202691390009,0.04608436621018688
11.750532851450282,0.031257573965107414,0.04592277117870507
11.787600778426466,0.03115346890258312,0.045761287390339335
11.824668705402651,0.031049710567672906,0.04559992051172517
11.861736632378834,0.030946297805581474,0.045438676129212235
11.898804559355018,0.03084322946535962,0.04527755974968142
11.935872486331203,0.030740504399891417,0.04511657680135482
11.972940413307386,0.030638121465881518,0.04495573263459838
12.01000834028357,0.030536079523842338,0.04479503252271725
12.047076267259753,0.03043437743808145,0.0446344816627442
12.084144194235938,0.030333014076688897,0.04447408517622075
12.121212121212121,0.030231988311524616,0.04431384810997144
12.158280048188304,0.030131299018205868,0.04415377543687104
12.19534797516449,0.030030945076094738,0.04399387205660492
12.232415902140673,0.029930925368285656,0.043834142796422546
12.269483829116856,0.029831238781592977,0.04367459241188427
12.306551756093041,0.02973188420653856,0.04351522558760118
12.343619683069225,0.029632860537339472,0.04335604693796859
12.380687610045408,0.029534166671895623,0.04319706100789258
12.417755537021591,0.02943580151177753,0.04303827227351031
12.454823463997776,0.02933776396221411,0.042879685142903516
12.49189139097396,0.029240052932080454,0.042721303956805796
12.528959317950143,0.02914266733388572,0.0425631329893034
12.566027244926328,0.029045606083761003,0.042405176448529605
12.603095171902511,0.02894886810144729,0.04224743847735298
12.640163098878695,0.028852452310283428,0.04208992315405924
12.67723102585488,0.02875635763719413,0.04193263449302699
12.714298952831063,0.02866058301267806,0.04177557644539744
12.751366879807247,0.028565127370795928,0.041618752899737835
12.78843480678343,0.028469989649158575,0.04146216768269897
12.825502733759615,0.028375168788915217,0.041305824559666714
12.862570660735798,0.028280663734741623,0.041149727235407725
12.899638587711982,0.028186473434828378,0.040993879354709
12.936706514688167,0.028092596840869163,0.04083828450301188
12.97377444166435,0.027999032908049122,0.040682946207040126
13.010842368640533,0.02790578059503321,0.04052786793542239
13.047910295616717,0.027812838863954588,0.040373053099308755
13.084978222592902,0.027720206680403085,0.040218505052981954
13.122046149569085,0.027627883013413727,0.04006422709446281
13.159114076545269,0.027535866835455187,0.03991022246611018
13.196182003521454,0.0274441571224184,0.03975649435521542
13.233249930497637,0.027352752853605174,0.03960304589459141
13.27031785747382,0.027261653011716774,0.039449880163156134
13.307385784450005,0.02717085658284265,0.03929700018651097
13.344453711426189,0.027080362556449137,0.039144408937513656
13.381521638402372,0.02699016992536821,0.03899210933684595
13.418589565378555,0.02690027768578625,0.038840104253576105
13.45565749235474,0.026810684837232934,0.038688396505716226
13.492725419330924,0.026721390382570043,0.03853698886077439
13.529793346307107,0.026632393327980362,0.03838588403630171
13.566861273283292,0.026543692682956654,0.03823508470043441
13.603929200259476,0.02645528746029063,0.03808459347243091
13.640997127235659,0.026367176676061938,0.0379344129232038
13.678065054211844,0.026279359349627236,0.037784545575847144
13.715132981188027,0.02619183450360926,0.037634993906158674
13.75220090816421,0.026104601163885965,0.03748576034315729
13.789268835140394,0.026017658359579657,0.037336847269595706
13.82633676211658,0.025931005123046216,0.037188257022468425
13.863404689092762,0.025844640489864314,0.03703999189351495
13.900472616068946,0.02575856349882467,0.036892054129718244
13.937540543045131,0.025672773191919383,0.03674444593379878
13.974608470021314,0.02558726861433123,0.03659716946470376
14.011676396997498,0.02550204881442307,0.036450226838091904
14.048744323973683,0.025417112843727233,0.036303620126813756
14.085812250949866,0.025332459756934985,0.036157351361387466
14.12288017792605,0.025248088611885974,0.03601142253047009
14.159948104902233,0.0251639984695578,0.03586583558132467
14.197016031878418,0.025080188394055486,0.03572059242028265
14.234083958854601,0.02499665745260114,0.03557569491320235
14.271151885830784,0.024913404715523516,0.03543114488592281
14.30821981280697,0.024830429256247687,0.03528694412471358
14.345287739783153,0.02474773015128476,0.03514309437672031
14.382355666759336,0.024665306480221545,0.034999597350406
14.41942359373552,0.02458315732571036,0.03485645471598834
14.456491520711705,0.02450128177345878,0.03471366810587269
14.493559447687888,0.024419678912219495,0.03457123911508121
14.530627374664071,0.024338347833780145,0.034429169301677866
14.567695301640256,0.02425728763295322,0.034287460187189374
14.60476322861644,0.024176497407566003,0.03414611325702234
14.641831155592623,0.024095976258450506,0.034005129960876304
14.678899082568808,0.02401572328943345,0.03386451171315294
14.715967009544991,0.02393573760732633,0.03372425989336152
14.753034936521175,0.02385601832191546,0.03358437584652029
14.790102863497358,0.02377656454595203,0.033444860883554285
14.827170790473543,0.023697375395142294,0.03330571628168928
14.864238717449727,0.023618449988137672,0.033166943284842
14.90130664442591,0.023539787446524976,0.03302854310400669
14.938374571402095,0.023461386894816617,0.03289051691763788
14.975442498378278,0.02338324746044087,0.03275286587202974
15.012510425354462,0.023305368273732148,0.0326155910816916
15.049578352330647,0.023227748467921333,0.03247869362972
15.08664627930683,0.023150387179126136,0.03234217456816729
15.123714206283013,0.023073283546341486,0.03220603491840654
15.160782133259197,0.02299643671142992,0.03207027567149305
15.197850060235382,0.02291984581911204,0.031934897788522404
15.234917987211565,0.022843510016957034,0.031799902200985206
15.271985914187749,0.022767428455373134,0.03166528981111817
15.309053841163934,0.022691600287598177,0.03153106149225212
15.346121768140117,0.02261602466969021,0.03139721808915652
15.3831896951163,0.022540700760518076,0.03126376041838069
15.420257622092485,0.022465627721752018,0.031130689268591787
15.457325549068669,0.022390804717854422,0.03099800540090954
15.494393476044852,0.022316230916070455,0.03086570954923775
15.531461403021035,0.02224190548641882,0.030733802420592572
15.56852932999722,0.02216782760168253,0.030602284695427747
15.605597256973404,0.022093996437399687,0.030471157027956552
15.642665183949587,0.022020411171854295,0.030340420046470692
15.679733110925772,0.021947070986067137,0.03021007435365617
15.716801037901956,0.021873975063786664,0.030080120526906076
15.753868964878139,0.02180112259147987,0.029950559118630267
15.790936891854322,0.021728512758323288,0.02982139065656213
15.828004818830507,0.021656144756193933,0.02969261564406242
15.86507274580669,0.021584017779660323,0.029564234560419993
15.902140672782874,0.02151213102597351,0.029436247861149734
15.93920859975906,0.02144048369505813,0.029308655978287534
15.976276526735242,0.021369074989503536,0.0291814593206825
16.013344453711426,0.021297904114554886,0.02905465827428611
16.05041238068761,0.021226970278104322,0.02892825320243878
16.087480307663792,0.021156272690682147,0.02880224444615348
16.124548234639978,0.021085810565448008,0.02867663232439657
16.161616161616163,0.021015583118182204,0.028551417134366052
16.198684088592344,0.020945589567276903,0.028426599151766905
16.23575201556853,0.02087582913372746,0.02830217863108381
16.272819942544714,0.020806301041123746,0.028178155805851198
16.309887869520896,0.020737004515641522,0.028054530888920657
16.34695579649708,0.020667938786033797,0.02793130407272563
16.384023723473266,0.020599103083622266,0.02780847552954363
16.421091650449448,0.020530496642288763,0.02768604541175577
16.458159577425633,0.020462118698466685,0.02756401385210374
16.495227504401818,0.020393968491132567,0.027442380963944333
16.532295431378,0.02032604526179756,0.027321146841501366
16.569363358354185,0.020258348254498997,0.027200311560115126
16.606431285330366,0.020190876715792002,0.027079875176489385
16.64349921230655,0.020123629894741063,0.02695983772893586
16.680567139282736,0.020056607042911727,0.026840199237616432
16.717635066258918,0.019989807414362227,0.026720959704782766
16.754702993235103,0.0199232302656352,0.02660211911501365
16.791770920211288,0.019856874855749412,0.02648367743544994
16.82883884718747,0.019790740446191512,0.02636563461602718
16.865906774163655,0.019724826300907782,0.026247990589705852
16.90297470113984,0.019659131686296,0.026130745272699405
16.94004262811602,0.019593655871197234,0.026013898564699937
16.977110555092207,0.01952839812688772,0.025897450349101615
17.01417848206839,0.019463357727070748,0.025781400493221893
17.051246409044573,0.019398533947868588,0.025665748848520527
17.08831433602076,0.019333926067814394,0.02555049525081623
17.125382262996943,0.01926953336784424,0.02543563952050142
17.162450189973125,0.019205355131289067,0.025321181462754545
17.19951811694931,0.01914139064386672,0.02520712086775043
17.236586043925495,0.019077639193673997,0.02509345751086838
17.273653970901677,0.019014100071178746,0.024980191152898314
17.310721897877862,0.018950772569211922,0.02486732154024467
17.347789824854043,0.01888765598295978,0.024754848405128392
17.38485775183023,0.018824749609955956,0.02464277146578665
17.421925678806414,0.018762052750073727,0.024531090426670826
17.458993605782595,0.018699564705518156,0.024419804978642233
17.49606153275878,0.01863728478081836,0.024308914799165932
17.533129459734965,0.018575212282819754,0.024198419552502622
17.570197386711147,0.01851334652067636,0.024088318889898482
17.607265313687332,0.018451686805843064,0.023978612449773097
17.644333240663517,0.018390232452068025,0.02386929985790554
17.6814011676397,0.01832898277538499,0.02376038072761843
17.718469094615884,0.01826793709410568,0.023651854659960145
17.75553702159207,0.018207094728812233,0.023543721243885218
17.79260494856825,0.018146455002349633,0.0234359800564328
17.829672875544436,0.018086017239818127,0.02332863066290328
17.86674080252062,0.018025780768565793,0.02322167261703317
17.903808729496802,0.017965744918181,0.023115105461168118
17.940876656472987,0.017905909020484948,0.0230089287264341
17.97794458344917,0.017846272409524265,0.022903141932906948
18.015012510425354,0.017786834421563546,0.022797744589779973
18.05208043740154,0.017727594395078018,0.02269273619552999
18.08914836437772,0.017668551670746147,0.02258811623808155
18.126216291353906,0.01760970559144229,0.022483884194969425
18.16328421833009,0.01755105550222941,0.022380039533499443
18.200352145306272,0.01749260075035178,0.02227658171090768
18.237420072282458,0.017434340685227697,0.022173510174517904
18.274487999258643,0.01737627465844226,0.02207082436189744
18.311555926234824,0.017318402023740166,0.02196852370101135
18.34862385321101,0.017260722137018465,0.021866607610374997
18.385691780187194,0.017203234356319465,0.0217650754992051
18.422759707163376,0.017145938041823527,0.021663926767569043
18.45982763413956,0.01708883255584197,0.021563160806532707
18.496895561115746,0.01703191726280998,0.02146277699830675
18.533963488091928,0.016975191529279517,0.021362774716391295
18.571031415068113,0.016918654723912265,0.02126315332571905
18.608099342044298,0.016862306217472638,0.021163912182797052
18.64516726902048,0.016806145382820742,0.02106505063584676
18.682235195996665,0.016750171594905397,0.0209665680249427
18.719303122972846,0.016694384230757215,0.02086846368214969
18.75637104994903,0.016638782669481607,0.02077073693165848
18.793438976925216,0.016583366292251937,0.020673387089920097
18.830506903901398,0.016528134482302597,0.020576413465778626
18.867574830877583,0.016473086624922143,0.020479815360602595
18.904642757853768,0.01641822210744647,0.020383592068415005
18.94171068482995,0.016363540319251985,0.020287742876021916
18.978778611806135,0.016309040651748794,0.0201922670631396
19.01584653878232,0.01625472249837397,0.020097163902520445
19.0529144657585,0.016200585254584756,0.020002432660077396
19.089982392734687,0.016146628317851873,0.019908072595007074
19.12705031971087,0.016092851087652783,0.019814082959911564
19.164118246687053,0.016039252965465035,0.01972046300091892
19.20118617366324,0.015985833354759588,0.019627211957802267
19.238254100639423,0.015932591660994158,0.01953432906409771
19.275322027615605,0.015879527291606653,0.019441813547220885
19.31238995459179,0.015826639656008494,0.01934966462858223
19.34945788156797,0.015773928165578124,0.019257881523701077
19.386525808544157,0.01572139223365441,0.019166463442318375
19.423593735520342,0.015669031275530126,0.01907540958850829
19.460661662496523,0.015616844708445453,0.018984719160788494
19.49772958947271,0.015564831951581473,0.018894391352229232
19.534797516448894,0.015512992426053722,0.018804425350561278
19.571865443425075,0.015461325554905755,0.018714820338282607
19.60893337040126,0.015409830763102692,0.0186255754927639
19.646001297377445,0.015358507477524848,0.018536689986352915
19.683069224353627,0.015307355126961355,0.018448162986477654
19.720137151329812,0.015256373142103765,0.018359993655748374
19.757205078305997,0.015205560955539772,0.018272181152058538
