index,real,imag,modulus
1,0.9999999999998643,0.0,0.9999999999998643
2,0.8357935966183974,0.0,0.8357935966183974
3,3.7604480756276905e-08,2.5695038676386343e-08,4.554483489409299e-08
4,3.7604480756276905e-08,-2.5695038676386343e-08,4.554483489409299e-08
